document_id,source,instrument_type,reviewed,candidate_relationships,notes
96597c04-4696-458a-be95-dc022a440d76,Repair Maintenance Replacement upgradation works in the Pipeline Network installed prior to Forest _Conservation_ Act_ 1980 23.12.22.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
96d8318d-2087-4b13-8e79-5519a408092a,the_forest__conservation__act__1980.pdf,act,False,0,"Instrument self-identification clause: the Forest (Conservation) Act, 1980 Automated draft, not SME reviewed. No currentness or supersession conclusion."
97326502-ab3a-4b57-809f-f54c80b205f1,Parivesh 2.0 DSC-eSign Usage Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
973b76de-1dd3-4e43-9b92-028732bb7cf5,Van_Sanrakshan_Evam_Samvardhan_Amendment_Rules.pdf,amendment,False,3,"Instrument self-identification clause: the Van (Sanrakshan Evam Samvardhan) Amendment Rules, 2025 Automated draft, not SME reviewed. No currentness or supersession conclusion."
977ca889-c9a3-4315-9ece-a2f7af231303,CLARIF_2.PDF,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
97c1ecc8-7ce5-45fc-a5a0-a5f08c1bb9cc,Modification of guidelines issued for allowing repair and maintenance TL 20.02.25.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
9838d6b9-2d0b-43ea-8524-0cec4a89c67f,Guidelines on the issue of zudpi Jungle of Maharastra 27.06.2018-.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
993ecf24-f73c-4714-8641-39baab1b0127,Guidelines specific to hydrocarbon sector for undertaking seismic surveys and exploratory drilling in forest areas 30.09.2019.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
9a8c1d91-a997-4b6c-9874-acd7d5414f37,Revision of Guidelines for diversion of forest land for non forestry purpose under the forest _Conservation_ Act_ 1980 17.04.2018-.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
9a8f75dc-27dc-42b6-a4ac-eab93d45dbc8,PARIVESH full form.docx,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
9abb8f6f-cb43-4db6-8b9b-14e5ab77b8ec,Clarification regarding Para 7.4 _i_ of Chapter-7 of Consolidated 25.03.25.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
9b387725-1d34-4a7a-acfb-6743db7c51bf,FAQ FC 2021.pdf,unknown,False,1,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion. 6 references have multiple target editions and remain unresolved; see the backfill review queue."
9b457ff4-1e71-4f85-a75e-07c8e8c13676,THE WILD LIFE _PROTECTION_ ACT_ 1972 _Last Updated 1-4-2023_.pdf,act,False,2,"Instrument self-identification clause: the Wi ld Life (Protection) Act, 1972 Automated draft, not SME reviewed. No currentness or supersession conclusion."
9b7492a2-035f-43b5-a8cc-d0008660c2bb,rediversion guidelines 2011.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
9da8eab2-3bbb-436d-8fb9-a09eafd5538a,Streamlining the approval process with regards to survey 17.01.25.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
9e628532-d391-41f9-9c6b-0ce545d34810,identification of Land Bank for Compensatory Afforestation _CA_ 16.11.2018.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
9e665b03-69ce-464d-9d0b-a954550d5b8c,Involvement of local Forest Department in the joint field verification 13.11.25.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
9e90d152-b70c-47ff-8171-b00ddf51ce96,Parivesh 2.0 Wild Life Clearance Payment Process-Gateway Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
9ea0d649-bb5d-4c99-b2da-6a4b9ba90437,general approval 2005 guidelines.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 12 references have multiple target editions and remain unresolved; see the backfill review queue."
9fc66361-c6ad-4fe2-9bc9-437c494b93f6,Guidelines explanatory notes to use of forest land for mining 17.04.25.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a0321c40-2ecd-461b-a7ed-8b856fed3201,WLC-User Agency Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a0d397d7-2c33-43de-b5fe-da51be1ac8fd,Development of new functionalities and their integration online approval process 18.02.25.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a0ef5449-9a6d-4f29-b1f8-1f08686d283c,Parivesh 2.0 Manual for Registration.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a1f4e53c-49c5-4474-baae-4bd66330401b,Charging of an lump sum amount of the project cost SMC Plan10.01.2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a2027a96-3005-4101-ade8-1cb8ca83799e,Submission of proposal to obtain approval for diversion of entire forest land located within a mining lease regarding clarification in guidelines issued by MoEF _ CC 30.03.17.docx,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 9 references have multiple target editions and remain unresolved; see the backfill review queue."
a2f58ac9-1017-4c97-bbce-235f533e5849,clarification on applicability of penal NPV 11.09.25.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a36b1912-7efd-4c63-987c-5b0ca625da02,Guidelines for development of infrastructure for forestry training purposes 18.11.2019.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a40de47a-5c65-4600-b5b4-068731a14087,fcarules2022.pdf,rules,False,3,"Primary instrument title; inspect edition. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
a4233361-427d-4589-b563-d2e6c60a45e2,Clarification on the Guidelines dated 7.10.2014 and 11.10.2019 issued by the MoEF_CC regarding temporary use of forest land 10.01.20.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
a4324d37-0ef6-4d1e-9b8a-27448bff8e31,15 January 2015.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
a543db45-9690-4424-b689-fe0bdbab0b42,Clarification on deposition of monies realized from the UA WLMP 13.06.2023.pdf,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a59ffb1c-0f24-4825-a9bb-ffe07b85adba,Charging of lease rent of Rs. 30_ 000 per MW in respect of Wind Power Projects 26.08.2019.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
a79ac008-592b-469a-9eab-1adc9be30bf2,WLC- Wildlife Warden Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
a7ab525e-4145-4fed-b261-bc8b3fc9218b,GU02E1_1.PDF,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
a98e1ffd-6411-43f9-be78-f16031bd89bb,Wildlife_Exotic_Live_Species_Manual_UA.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
aa0f3a7c-e50c-4002-b839-1d0e9f691899,19thAugust2010-prospecting.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 6 references have multiple target editions and remain unresolved; see the backfill review queue."
aa181092-fa77-4989-b625-a560763c8390,User Manual for Payment Process-Gateway Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
ab06c2df-a2f3-44cf-8177-d33e8bbb6d88,FRA 2006.pdf,handbook,False,0,"Compilation containing multiple instruments; document label is not the authority of each excerpt. Automated draft, not SME reviewed. No currentness or supersession conclusion. 7 references have multiple target editions and remain unresolved; see the backfill review queue."
ab9055d7-89dd-41ab-b7a6-6cdcfeab5ead,larification on residential or dwelling houses - Deemed forest 29.12.2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
acb5323e-c764-4ddd-8572-8b767d064d64,Submission of Geo-referenced digital data for applications under Forest _Conservation_ Act_ 1980 03.09.2018-.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
ad017039-6f28-417d-8c2c-fcd357c1f49d,Guidelines for construction of community toilet for benefit people 08.11.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 7 references have multiple target editions and remain unresolved; see the backfill review queue."
ad700d04-35a9-4fc4-8b1a-05e26ed58889,MAINTE_1.PDF,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
ad7b7fad-9d88-40bb-8bb1-fdfe4f8ebe0d,Enhancement of number of exempted boreholes 10.09.25.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
ada7fe7c-4f59-482b-948e-da2a533de6ec,Extension of validity period of FC approvals 10.07.25.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
ae212d5b-f262-4904-af45-d9a43c321997,Diversion of private forest land for construction of residential building 27.09.2018.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
aee8adbc-5748-4d2b-a96c-d075aa3e0ce9,16thJune2011-general approval LWE.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
af02dfdb-15ef-4d17-ab81-ca05e3c6ab36,Deposition of fund through online for implementation of CAT plan in more than one instalment for small Hydel Project 03.07.2018-.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
afb1a5bc-47f3-4934-b35c-a89984d26395,Date and stage of application of the revised rates of Net Present Value _NPV_ 19.01.2022.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
b02b317b-191e-44a1-ba1f-df718e25d07e,Clarification sought by the Regional Office_ Chandigarh General Approval 10.04.24.pdf,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b1628149-11f9-45aa-9c1e-d9a67af31287,FC IRO Head Level Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b1fbadd5-6028-4208-9f30-d4ce8579ee43,Permitting double the degraded forest land in lieu of non-forest land 17.03.25.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b30049a5-1d95-4380-ba21-3fd7341998bf,Applicability of the provisions of the raising compensatory afforestation 02.11.2023.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b33b2b41-92e3-477a-81b1-37a88d561b1a,Clarification regarding taking up CA over DFL 13.01.26.pdf,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b45099f5-fd1e-4a3e-9abc-8e2be96ed058,Area of forest land falling in the Safety Zone 02.08.2017.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
b58aa75d-a95a-44db-b882-91c0729eef9e,Guidelines LWE 17May2013 General approval.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b6a30690-6d25-4d98-a536-65cf004dd627,Meeting of Inter-Ministerial Coordination and Monitoring Committee for FC_ EC _ WL proposals 19.04.2022.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b7f6666b-eff4-48f2-b5ed-c0b514224fe8,VanSanrakshanEvamSamvardhanRules2023.pdf,rules,False,5,"Instrument self-identification clause: the Van (Sanrakshan Evam Samvar dhan) Rules, 2023 Automated draft, not SME reviewed. No currentness or supersession conclusion."
b8cd7c94-2225-41c7-8320-04af195a002f,1803019864_6-9-2004.docx,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b8d7c780-a5d8-4fa9-80d0-3dfd6050290b,Migration of proposals from Parivesh 1 and 2 procedure 25.01.24.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b8dc663b-c6c1-4eb6-8648-db0c7c656f4d,WRIT PETITION _C_ NO.202 OF 1995 Judgement_20-Nov-2025 Aravali Hills.pdf,judicial,False,1,"Court heading in opening excerpt; operative status still requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b90267b1-86eb-41b5-b825-887b3cfdc0c9,6 IAs in W.P 202 of 1995 GODAVARMAN order 04.08.2006.pdf,judicial,False,0,"Court heading in opening excerpt; operative status still requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
b9865c59-7510-4c5c-a081-e11ff9c82401,Applicability of FC Act 1980 and WL Protection Act forest land falling RoW 05.12.2017.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 8 references have multiple target editions and remain unresolved; see the backfill review queue."
bacd9e38-3fc0-4907-b4ed-29767a4ee935,Parivesh 2.0 Payment Process-Gateway Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
bcd9a155-cb79-4a89-a072-03f4d7db5e0c,Recorded as forest and non-forest 30.08.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
bd11f778-cb2e-4cc9-b02a-a0893cb98d47,Delegation to DFOs for survey drilling 25 july 25.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
bdeab11f-4a5f-4574-93a6-1019565306d3,Guidelines for laying TL through forest areas 24.10.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
bee6c926-7a3e-4330-a8d1-7a08f20ab2ac,general approval guidelines january 2005.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 12 references have multiple target editions and remain unresolved; see the backfill review queue."
bfa86997-6a91-4288-a0bf-cc55e0a6b8cc,general approval lwe 60 districts december 2012.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
c0f0caef-9d28-410a-9894-704279cb2640,Clarification to the Government of Madhya Pradesh regarding permissibility of prospecting in the revenue private land falling in the Biosphere Reserves 18.10.2019.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
c18ea301-e756-4d0e-94c5-9b6916e798b8,Environmental Protection Rules 1986.pdf,rules,False,0,"Instrument self-identification clause: the Environment (Protection) Rules, 1986 Automated draft, not SME reviewed. No currentness or supersession conclusion."
c1c06bef-8591-4ff6-a5e4-4b22fca394ac,Minerals _Other than Atomic and Hydro Carbons Energy Mineral_ Concession _Amendment_ Rules_ 2023..pdf,amendment,False,0,"Instrument self-identification clause: the Minerals (Other than Atomic and Hydro Carbons Energy Mineral) Concession (Amendment) Rules, 2023 Automated draft, not SME reviewed. No currentness or supersession conclusion."
c24e1cbe-f1d5-427c-a1bd-e80d9f39c23b,Section 2 _iii_ FC Act 1980 filling online form for seeking approval 17.11.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
c95a66b5-2f0f-497c-b11c-db1bb780d319,Maintenance of Safety Zone along the inner boundary of mining lease 25.09.2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
c9cc385f-03b9-45e8-af76-c1c6342c2c8e,Request for extending the guidelines for allowing Commencement of Mining 03.02.2023.pdf,notification,False,0,"Commencement notification/covering correspondence; inspect attached operative notification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
ca1ddb51-1c6e-4367-a8bb-50a015f314dd,Exclusion of Ropeway Projects from the ambit of the Forest _Conservation_ Act_ 1980 and payment of NPV 08.05.2019.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
ca25c2a1-cacc-4d3d-ba68-259be13f7b12,mmdr_act_1957.pdf,act,False,0,"Instrument self-identification clause: the Mines and Minerals 2[(Development and Regulation)] Act, 1957 Automated draft, not SME reviewed. No currentness or supersession conclusion."
ca44ed78-fe8c-4f87-9d6b-29e7f0768b9b,Special consideration of compensatory afforestation in forest rich States 22.05.2019.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
cc5dcf56-e767-44d9-b9ac-a09be7e0403c,CLARIF_3.PDF,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
cd4f60a3-52fd-4723-9a7f-f56a00ea8a7e,guideline related to general approval for underground laying of optical fibre cables_ underground laying of telephone lines 12.12.2017.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
cdddf17a-412f-4ad9-a154-30d1c52e61b4,Right of Way _RoW_ mentioned in the guidelines 22.02.2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
ce0d5838-0054-4125-8a8b-86b088b5a286,Effect of amended rules under VSES 1980 on NHAI of Accredited CA land 01.10.24.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
ced1c2ca-bb99-4f1c-b1b8-bbff93263067,1594627703_14-12-204.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 9 references have multiple target editions and remain unresolved; see the backfill review queue."
cf9f6d3d-9b08-4a49-aefd-9128a34fe304,FC-Hon_ble Union Minister Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d03d3c4b-ac58-4f52-bfd2-bf95ae5dab38,general approval guideline 2009.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
d115eb84-0290-4f51-b431-13152ca066b3,Clarification sought by the Directorate General of Hydrocarbon and Oil India Ltd 03.11.2023.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d22ecf81-0927-48e0-afa3-19a0c923cdd8,Statutory provisions and Guidelines NDMA 01.10.2024.pdf,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d24118a2-5ece-4088-8420-2675a41da543,W.P _ c_ 1164 of 2023 Note.docx,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
d2a2e07f-7a8d-4c62-9158-7d583463a04c,Parivesh 2.0 Track Your Proposal Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d3915f9f-e492-4b40-b59e-577c23487552,Parivesh 2.0 Decision Support System Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d467d41c-6f09-4063-958a-ad65a73f26b7,FC-Land Bank Manual.pdf,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d5c8e4d9-7f1a-4f68-a79d-64410b016371,Extension of the provisions of survey contained 27.08.24.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d6101b70-5af0-4f4d-a271-be9ba644e170,Guidelines for stipulating the norms for survey and investigation _Prospecting of ores_ on forest land 05.09.2018-.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
d71888d5-9c4d-4159-bb99-788ae89658fd,Strengthening the office of the Nodal Officer PMU 27.09.25.pdf,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d780b035-cef4-457d-bd9f-705a14479e57,Tree Felling Royalty-MoEF CC 2008.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
d8097a67-a86e-44e6-a4b9-a2bb43f4eef8,REQUES_1.PDF,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
d8783560-3ce5-4c02-8735-1494bf9b0178,PROCES_1.PDF,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
d9d7ca04-1444-459b-baac-98c46cb88ed5,modification para 2.2 and 4.4 january 2023.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
dc03cc8c-6bdd-4318-b3b7-dadce9f31dde,Review of progress of processing the proposals and Site Inspection 22.11.24.pdf,instruction,False,1,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
dc8fbbd2-6938-479a-b611-aab733ce9e83,All original documents of all the proposals with Ink Sign and Stamp 17.11.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
dcd6e6d7-b3ce-43e9-af1c-30feed7eb95a,Guidelines FC Act 1980 clarification Seismic Survey 03.03.2016 _1_.docx,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 6 references have multiple target editions and remain unresolved; see the backfill review queue."
de6167d1-acb2-4789-b965-c64045cf61f3,Mines and Minerals _Development and Regulation_ Amendment Act_ 2023..pdf,amendment,False,1,"Instrument self-identification clause: the Mines and Minerals (Development and Regulation) Amendment Act, 2023 Automated draft, not SME reviewed. No currentness or supersession conclusion."
de6b1996-bec8-41fe-9498-ece289a297d3,Grant of conditional approvals _Stage-I_ by the IROs 22.02.2023.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
de968c37-c7f1-4316-9b14-d73ccfbfe700,Submission of proposals to obtain approval mining lease 31.03.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
e0b02cc5-3634-4482-9298-a25afd4f0b90,Clarification on the provisions of Rule 11_10_ and Rule 16_8_ 29.11.24.pdf,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
e116cfbf-f3a5-49d1-8a96-a44c03601832,Offshore Areas Mineral _Development and Regulation_ Amendment Act_ 2023 _17 of 2023_ appointed date 2023.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
e2a6665c-c0cb-4a70-a71d-50eb46c8b320,Second Schedule to the Mines and Minerals _Development and Regulation_ Act_ 1957 during 2023.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
e312946d-7783-4308-8af3-05f7713f3fa0,Guidelines given under para 5.6 of the Handbook of Forest _Conservation_ Act_ 1980 regarding change in the land use re-diversion of forest land - reg 28.11.22.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
e3c84555-6dd9-489a-a114-f53fc694b10a,Process of Forest Clearance.docx,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
e4abd1fd-41de-4705-9044-70356909e365,extending the dispensation to NHIDCL 19.04.2018-.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
e664150a-dbdc-4526-8d18-ad34d49007fb,Processing of proposals pertaining to violation of Forest _Conservation_ Act_ 1980 08.09.22.pdf,clarification,False,2,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
